filename,unit,amino_count,ratio_w_ge10
AF-P46095-F1.csv,A,361,0.13573407202216067
AF-Q02108-F1.csv,A,689,0.15820029027576196
AF-P26718-F1.csv,A,215,0.24186046511627907
AF-Q8TBX8-F1.csv,A,420,0.1976190476190476
AF-O14974-F1.csv,A,1029,0.41885325558794945
AF-A4D2B0-F1.csv,A,265,0.23773584905660378
AF-P43489-F1.csv,A,276,0.2826086956521739
AF-Q96F05-F1.csv,A,448,0.59375
AF-P56378-F1.csv,A,57,0.03508771929824561
AF-Q96DZ5-F1.csv,A,546,0.23809523809523808
AF-Q96A54-F1.csv,A,374,0.16042780748663102
AF-Q8WXI7-F60.csv,A,1399,0.3316654753395282
AF-Q9Y2K3-F1.csv,A,1925,0.2264935064935065
AF-Q96BY7-F1.csv,A,2077,0.26624939817043813
AF-Q8NH57-F1.csv,A,320,0.0375
AF-O14817-F1.csv,A,237,0.02531645569620253
AF-Q07326-F1.csv,A,218,0.04128440366972477
AF-P22001-F1.csv,A,574,0.2508710801393728
AF-Q99471-F1.csv,A,153,0.026143790849673203
AF-Q9NUL5-F1.csv,A,290,0.16206896551724137
AF-P48145-F1.csv,A,327,0.10091743119266056
AF-P04150-F1.csv,A,776,0.4007731958762887
AF-Q15911-F12.csv,A,1399,0.49535382416011436
AF-Q9BS92-F1.csv,A,246,0.14227642276422764
AF-B2RC85-F1.csv,A,869,0.2508630609896433
AF-Q9UPN3-F19.csv,A,1399,0.11651179413867048
AF-Q9NPB3-F1.csv,A,219,0.2009132420091324
AF-Q9BQS2-F1.csv,A,420,0.25
AF-P05181-F1.csv,A,492,0.09552845528455285
AF-Q9P2U8-F1.csv,A,581,0.12564543889845095
AF-P13929-F1.csv,A,433,0.12471131639722864
AF-A0A6Q8PGS0-F1.csv,A,85,0.3058823529411765
AF-Q9UPY5-F1.csv,A,500,0.088
AF-Q92538-F1.csv,A,1859,0.26412049488972567
AF-O60494-F7.csv,A,1399,0.135096497498213
AF-Q7Z602-F1.csv,A,304,0.0625
AF-P07858-F1.csv,A,338,0.14792899408284024
AF-P49223-F1.csv,A,88,0.14772727272727273
AF-Q6P1X6-F1.csv,A,215,0.15348837209302327
AF-Q03001-F18.csv,A,1399,0.08363116511794139
AF-Q5SVZ6-F1.csv,A,1141,0.24715162138475022
AF-A6NDY0-F1.csv,A,277,0.3971119133574007
AF-O14917-F1.csv,A,1158,0.44041450777202074
AF-Q9H9E1-F1.csv,A,312,0.25961538461538464
AF-P03973-F1.csv,A,131,0.20610687022900764
AF-Q8N895-F1.csv,A,743,0.38896366083445494
AF-Q6NXS1-F1.csv,A,204,0.35294117647058826
AF-Q99571-F1.csv,A,387,0.12661498708010335
AF-Q9BYD9-F1.csv,A,371,0.08086253369272237
AF-Q9BRX5-F1.csv,A,215,0.08372093023255814
AF-Q96A37-F1.csv,A,236,0.13135593220338984
AF-Q6ZSR9-F1.csv,A,354,0.5903954802259888
AF-P35556-F7.csv,A,1399,0.11079342387419586
AF-Q6P3S1-F1.csv,A,774,0.3385012919896641
AF-Q9BWV3-F1.csv,A,513,0.13840155945419103
AF-Q13506-F1.csv,A,486,0.3436213991769547
AF-Q13257-F1.csv,A,204,0.15196078431372548
AF-Q96FW1-F1.csv,A,270,0.10740740740740741
AF-Q7Z7G8-F9.csv,A,1399,0.2058613295210865
AF-Q99996-F14.csv,A,1306,0.2082695252679939
AF-Q86YD3-F1.csv,A,365,0.2958904109589041
AF-Q8TAF3-F1.csv,A,676,0.16420118343195267
AF-Q6UWI2-F1.csv,A,309,0.5339805825242718
AF-Q03164-F13.csv,A,1399,0.6511794138670479
AF-Q00341-F1.csv,A,1267,0.1483820047355959
AF-Q8WW14-F1.csv,A,233,0.22746781115879827
AF-Q70CQ2-F1.csv,A,1399,0.2594710507505361
AF-Q9ULW5-F1.csv,A,255,0.2549019607843137
AF-Q7L8W6-F1.csv,A,266,0.15413533834586465
AF-O14602-F1.csv,A,143,0.2727272727272727
AF-O15335-F1.csv,A,358,0.13966480446927373
AF-P18124-F1.csv,A,247,0.08502024291497975
AF-Q8WXG9-F16.csv,A,1399,0.226590421729807
AF-Q5ZPR3-F1.csv,A,533,0.1951219512195122
AF-Q96N22-F1.csv,A,644,0.19254658385093168
AF-O43155-F1.csv,A,659,0.21396054628224584
AF-A6NNV3-F1.csv,A,351,0.33618233618233617
AF-Q03001-F30.csv,A,1399,0.039313795568263046
AF-P30520-F1.csv,A,455,0.13626373626373625
AF-Q14330-F1.csv,A,330,0.05454545454545454
AF-Q15751-F13.csv,A,1399,0.33952823445318087
AF-Q9UK33-F1.csv,A,171,0.17543859649122806
AF-Q9BXW6-F1.csv,A,949,0.14857744994731295
AF-Q68DQ2-F4.csv,A,1399,0.7040743388134382
AF-Q96NS5-F1.csv,A,452,0.09734513274336283
AF-O15182-F1.csv,A,166,0.05421686746987952
AF-Q9UPN3-F25.csv,A,1399,0.06504646175839886
AF-P16471-F1.csv,A,621,0.36553945249597425
AF-Q8IVF4-F17.csv,A,1270,0.05354330708661417
AF-Q8WXH0-F20.csv,A,1399,0.17655468191565404
AF-Q9UIY3-F1.csv,A,291,0.14776632302405499
AF-Q96BJ8-F1.csv,A,719,0.06258692628650904
AF-Q9UL62-F1.csv,A,972,0.2006172839506173
AF-Q8NFU5-F1.csv,A,415,0.26265060240963856
AF-P54760-F1.csv,A,986,0.18255578093306288
AF-P41091-F1.csv,A,471,0.12314225053078556
AF-O15235-F1.csv,A,137,0.23357664233576642
AF-O43704-F1.csv,A,295,0.0847457627118644
AF-Q9UPN3-F31.csv,A,1387,0.16149963950973323
AF-Q8N680-F1.csv,A,513,0.40545808966861596
AF-O00295-F1.csv,A,519,0.34296724470134876
AF-O60518-F1.csv,A,1104,0.05434782608695652
AF-Q03001-F24.csv,A,1399,0.09077912794853467
AF-P16220-F1.csv,A,326,0.3282208588957055
AF-H7C350-F1.csv,A,401,0.2543640897755611
AF-P41226-F1.csv,A,1011,0.10583580613254204
AF-Q17RM4-F1.csv,A,749,0.17356475300400534
AF-Q96M95-F1.csv,A,315,0.04126984126984127
AF-Q9NXF7-F1.csv,A,215,0.2558139534883721
AF-Q9Y4D8-F10.csv,A,1399,0.2544674767691208
AF-Q15056-F1.csv,A,247,0.47368421052631576
AF-P0C875-F1.csv,A,323,0.24458204334365324
AF-P51587-F3.csv,A,1399,0.6890636168691923
AF-Q9H611-F1.csv,A,640,0.15
AF-Q9NRN9-F1.csv,A,208,0.10576923076923077
AF-P56537-F1.csv,A,244,0.12704918032786885
AF-Q16581-F1.csv,A,481,0.2681912681912682
AF-P82930-F1.csv,A,217,0.1382488479262673
AF-Q6UUV7-F1.csv,A,618,0.5420711974110033
AF-P45983-F1.csv,A,426,0.2112676056338028
AF-Q02747-F1.csv,A,114,0.11403508771929824
AF-O95954-F1.csv,A,540,0.046296296296296294
AF-Q9P232-F1.csv,A,1027,0.1762414800389484
AF-Q8N2C3-F1.csv,A,293,0.310580204778157
AF-Q9UKF6-F1.csv,A,683,0.10688140556368961
AF-P40879-F1.csv,A,763,0.08519003931847968
AF-O95613-F9.csv,A,1399,0.31951393852751964
AF-P58062-F1.csv,A,84,0.11904761904761904
AF-A0A1B0GUA6-F1.csv,A,200,0.44
AF-P49454-F5.csv,A,1399,0.20800571837026446
AF-Q63HK5-F1.csv,A,1080,0.47962962962962963
AF-O94985-F1.csv,A,980,0.25204081632653064
AF-Q92545-F1.csv,A,1882,0.4293304994686504
AF-Q9C009-F1.csv,A,402,0.4228855721393035
AF-Q6ZT12-F1.csv,A,1887,0.15209326974032855
AF-Q96DT5-F17.csv,A,1315,0.05247148288973384
AF-Q9NXR5-F1.csv,A,419,0.36754176610978523
AF-P0DPF2-F14.csv,A,1399,0.7877055039313795
AF-Q17RY6-F1.csv,A,164,0.24390243902439024
AF-Q9HA82-F1.csv,A,393,0.11959287531806616
AF-Q8N6M5-F1.csv,A,390,0.16666666666666666
AF-Q969N4-F1.csv,A,341,0.08211143695014662
AF-Q5VW36-F1.csv,A,1800,0.04611111111111111
AF-Q8IYB7-F1.csv,A,884,0.21153846153846154
AF-Q5TI25-F6.csv,A,1399,0.7605432451751251
AF-Q9H040-F1.csv,A,488,0.35040983606557374
AF-B7ZW38-F1.csv,A,292,0.2979452054794521
AF-O94885-F1.csv,A,1246,0.5112359550561798
AF-P33240-F1.csv,A,576,0.4097222222222222
AF-Q5GH70-F1.csv,A,372,0.06451612903225806
AF-O15417-F4.csv,A,1399,0.5775553967119371
AF-Q8NEJ0-F1.csv,A,187,0.0962566844919786
AF-P98161-F3.csv,A,1399,0.14867762687634023
AF-Q9HC35-F1.csv,A,980,0.34591836734693876
AF-P15311-F1.csv,A,585,0.1094017094017094
AF-Q9NZY2-F1.csv,A,133,0.39097744360902253
AF-Q9H7P6-F1.csv,A,318,0.279874213836478
AF-Q9HD64-F1.csv,A,80,0.3875
AF-P0DN81-F1.csv,A,317,0.05362776025236593
AF-Q02952-F1.csv,A,1781,0.7231892195395845
AF-Q8TDW7-F10.csv,A,1399,0.11579699785561115
AF-O95741-F1.csv,A,556,0.14928057553956833
AF-Q9BQG0-F1.csv,A,1327,0.20949510173323285
AF-O43679-F1.csv,A,372,0.2903225806451613
AF-Q86XP1-F1.csv,A,1219,0.2674323215750615
AF-Q9NWS0-F1.csv,A,289,0.11072664359861592
AF-Q5JTD7-F1.csv,A,315,0.18095238095238095
AF-O75394-F1.csv,A,64,0.140625
AF-Q9UKU9-F1.csv,A,492,0.26422764227642276
AF-Q9P2D1-F5.csv,A,1399,0.1837026447462473
AF-P13010-F1.csv,A,731,0.13953488372093023
AF-Q3SY05-F1.csv,A,127,0.3937007874015748
AF-Q9C0B1-F1.csv,A,504,0.14484126984126985
AF-Q8IXQ8-F1.csv,A,263,0.311787072243346
AF-Q9Y5Z0-F1.csv,A,517,0.23210831721470018
AF-P35610-F1.csv,A,549,0.13114754098360656
AF-P78332-F1.csv,A,1122,0.5490196078431373
AF-O75123-F1.csv,A,535,0.23177570093457944
AF-Q96IQ9-F1.csv,A,311,0.5176848874598071
AF-P98161-F12.csv,A,1399,0.22802001429592567
AF-Q5JRA6-F1.csv,A,1906,0.4968520461699895
AF-Q9H7C9-F1.csv,A,121,0.1652892561983471
AF-P63096-F1.csv,A,353,0.06515580736543909
AF-O60234-F1.csv,A,141,0.14893617021276595
AF-Q709C8-F12.csv,A,1399,0.12580414581844174
AF-P0C2Y1-F1.csv,A,420,0.4785714285714286
AF-Q658L1-F1.csv,A,397,0.24433249370277077
AF-Q04446-F1.csv,A,701,0.1326676176890157
AF-O15519-F1.csv,A,479,0.18997912317327767
AF-O60565-F1.csv,A,183,0.2677595628415301
AF-Q7KZF4-F1.csv,A,909,0.1342134213421342
AF-P06307-F1.csv,A,114,0.21052631578947367
AF-Q9Y4D8-F3.csv,A,1399,0.17512508934953538
AF-Q9UQM7-F1.csv,A,477,0.129979035639413
AF-P0DMR1-F1.csv,A,292,0.2910958904109589
AF-P20929-F7.csv,A,1399,0.10793423874195854
AF-P09683-F1.csv,A,120,0.3416666666666667
AF-Q9Y4Z0-F1.csv,A,138,0.3115942028985507
AF-Q9BRL7-F1.csv,A,302,0.12582781456953643
AF-Q9NTX7-F1.csv,A,358,0.46368715083798884
AF-Q9NQ76-F1.csv,A,524,0.6297709923664122
AF-Q5VYS4-F1.csv,A,302,0.2119205298013245
AF-P01893-F1.csv,A,361,0.1994459833795014
AF-Q5VUJ9-F1.csv,A,268,0.27611940298507465
AF-Q8IUH5-F1.csv,A,631,0.12519809825673534
AF-P78563-F1.csv,A,740,0.28243243243243243
AF-O75023-F1.csv,A,589,0.26485568760611206
AF-Q12908-F1.csv,A,347,0.08357348703170028
AF-Q8NGR8-F1.csv,A,308,0.05844155844155844
AF-Q9Y600-F1.csv,A,492,0.0975609756097561
AF-A0A499FJF3-F1.csv,A,266,0.10150375939849623
AF-Q9GZT6-F1.csv,A,253,0.1541501976284585
AF-Q9BYK8-F7.csv,A,1399,0.18084345961401
AF-A8K5M9-F1.csv,A,174,0.3620689655172414
AF-Q8TF32-F1.csv,A,575,0.1617391304347826
AF-Q9P267-F1.csv,A,1493,0.595445411922304
AF-P20929-F6.csv,A,1399,0.1401000714796283
AF-Q9Y4D8-F2.csv,A,1399,0.15939957112223016
AF-P04629-F1.csv,A,795,0.15471698113207547
AF-Q8TDY2-F1.csv,A,1593,0.20401757689893282
AF-Q9H115-F1.csv,A,297,0.02356902356902357
AF-Q5VV63-F1.csv,A,1378,0.22496371552975328
AF-P57055-F1.csv,A,189,0.42857142857142855
AF-Q96NB2-F1.csv,A,321,0.028037383177570093
AF-Q99459-F1.csv,A,801,0.1523096129837703
AF-Q4G0M1-F1.csv,A,353,0.32577903682719545
AF-P18848-F1.csv,A,350,0.42857142857142855
AF-Q8NFD2-F1.csv,A,764,0.1243455497382199
AF-Q709C8-F13.csv,A,1352,0.11242603550295859
AF-Q9NYW0-F1.csv,A,306,0.032679738562091505
AF-Q9BYK8-F6.csv,A,1399,0.20228734810578985
AF-P10109-F1.csv,A,183,0.2185792349726776
AF-Q5TGI4-F1.csv,A,172,0.25
AF-Q6P2Q9-F1.csv,A,2334,0.09811482433590403
AF-Q16763-F1.csv,A,221,0.2081447963800905
AF-P08912-F1.csv,A,531,0.2730696798493409
AF-Q9BZM6-F1.csv,A,243,0.13580246913580246
AF-Q96LI5-F1.csv,A,554,0.1444043321299639
AF-P15515-F1.csv,A,56,0.42857142857142855
AF-Q8N5C7-F1.csv,A,303,0.2145214521452145
AF-Q8WUJ3-F1.csv,A,1360,0.16029411764705884
AF-Q8N2F6-F1.csv,A,342,0.17251461988304093
AF-O75832-F1.csv,A,225,0.07555555555555556
AF-P34981-F1.csv,A,397,0.14609571788413098
AF-Q9BYF1-F1.csv,A,804,0.10945273631840796
AF-Q538Z0-F1.csv,A,57,0.19298245614035087
AF-Q9H015-F1.csv,A,550,0.09454545454545454
AF-Q8N1M1-F1.csv,A,667,0.3598200899550225
AF-Q86WT1-F1.csv,A,664,0.04066265060240964
AF-Q8NGD2-F1.csv,A,313,0.04153354632587859
AF-Q5XG92-F1.csv,A,560,0.10178571428571428
AF-Q8TDW7-F11.csv,A,1399,0.11222301644031452
AF-O95801-F1.csv,A,386,0.07512953367875648
AF-A0AAQ5BIG5-F1.csv,A,737,0.2971506105834464
AF-Q16385-F1.csv,A,187,0.3850267379679144
AF-P50876-F1.csv,A,291,0.09278350515463918
AF-O96009-F1.csv,A,419,0.20763723150357996
AF-P98161-F13.csv,A,1399,0.24517512508934952
AF-Q8N4C7-F1.csv,A,293,0.08532423208191127
AF-Q86W56-F1.csv,A,975,0.39692307692307693
AF-Q8NBJ4-F1.csv,A,400,0.32
AF-Q9UJC3-F1.csv,A,727,0.06740027510316368
AF-Q8TE85-F1.csv,A,625,0.3648
AF-Q16663-F1.csv,A,112,0.25892857142857145
AF-Q9P2D1-F4.csv,A,1399,0.27090779127948533
AF-Q5TI25-F7.csv,A,1399,0.7240886347390993
AF-Q8IVF7-F1.csv,A,1027,0.16163583252190847
AF-Q8N9I5-F1.csv,A,355,0.07323943661971831
AF-Q8N2U9-F1.csv,A,270,0.07407407407407407
AF-Q9BVG4-F1.csv,A,232,0.27586206896551724
AF-A0AAG2TV42-F1.csv,A,119,0.14285714285714285
AF-A1L190-F1.csv,A,87,0.0
AF-O60361-F1.csv,A,136,0.08088235294117647
AF-P0DPF2-F15.csv,A,1399,0.7526804860614725
AF-Q96DT5-F16.csv,A,1399,0.04717655468191565
AF-Q49SQ1-F1.csv,A,332,0.045180722891566265
AF-Q5SRE7-F1.csv,A,290,0.16551724137931034
AF-Q2TV78-F1.csv,A,714,0.22969187675070027
AF-O95714-F1.csv,A,1399,0.16368834882058614
AF-Q5T1S8-F1.csv,A,101,0.32673267326732675
AF-O95045-F1.csv,A,316,0.1360759493670886
AF-F2Z398-F1.csv,A,121,0.48760330578512395
AF-Q9Y2Z4-F1.csv,A,476,0.14285714285714285
AF-Q9UBG7-F1.csv,A,516,0.22093023255813954
AF-O60687-F1.csv,A,464,0.15948275862068967
AF-Q9BTL3-F1.csv,A,117,0.37606837606837606
AF-Q9NRX3-F1.csv,A,86,0.011627906976744186
AF-P78367-F1.csv,A,332,0.45481927710843373
AF-P98161-F2.csv,A,1399,0.18584703359542531
AF-Q2WEN9-F1.csv,A,424,0.15566037735849056
AF-O15417-F5.csv,A,1399,0.5346676197283774
AF-Q14318-F1.csv,A,411,0.20194647201946472
AF-Q14449-F1.csv,A,539,0.23747680890538034
AF-Q5T8D3-F1.csv,A,533,0.34896810506566606
AF-P0DMW4-F1.csv,A,77,0.1038961038961039
AF-Q9BY49-F1.csv,A,302,0.10264900662251655
AF-Q9BWG4-F1.csv,A,384,0.4635416666666667
AF-Q7L5L3-F1.csv,A,317,0.11987381703470032
AF-Q8IWF7-F1.csv,A,74,0.22972972972972974
AF-Q9NVV5-F1.csv,A,237,0.0379746835443038
AF-Q4ZG55-F1.csv,A,1948,0.25564681724845995
AF-P51587-F2.csv,A,1399,0.6804860614724804
AF-Q9GZQ3-F1.csv,A,223,0.08520179372197309
AF-P30408-F1.csv,A,201,0.05472636815920398
AF-P0DM63-F1.csv,A,368,0.3695652173913043
AF-P49454-F4.csv,A,1399,0.21443888491779842
AF-Q14549-F1.csv,A,362,0.5773480662983426
AF-Q9NV72-F1.csv,A,530,0.25660377358490566
AF-P78536-F1.csv,A,823,0.25394896719319565
AF-O95613-F8.csv,A,1399,0.2687634024303074
AF-P21583-F1.csv,A,272,0.20955882352941177
AF-Q96DM1-F1.csv,A,584,0.15753424657534246
AF-P14866-F1.csv,A,588,0.282312925170068
AF-P49427-F1.csv,A,235,0.19574468085106383
AF-P27448-F1.csv,A,752,0.3976063829787234
AF-Q03001-F25.csv,A,1399,0.02215868477483917
AF-P52434-F1.csv,A,149,0.15436241610738255
AF-Q14896-F1.csv,A,1273,0.24351924587588375
AF-Q96P20-F1.csv,A,1035,0.10821256038647344
AF-Q99424-F1.csv,A,680,0.08235294117647059
AF-Q8IV32-F1.csv,A,466,0.43991416309012876
AF-P38570-F1.csv,A,1178,0.13752122241086587
AF-Q8WY54-F1.csv,A,754,0.38461538461538464
AF-Q9UPN3-F30.csv,A,1399,0.04145818441744103
AF-O14842-F1.csv,A,299,0.046822742474916385
AF-Q9UBS5-F1.csv,A,960,0.109375
AF-Q9BTX1-F1.csv,A,673,0.18424962852897475
AF-Q9BQ70-F1.csv,A,675,0.22962962962962963
AF-Q8NH02-F1.csv,A,314,0.04777070063694268
AF-Q8TAP9-F1.csv,A,178,0.48314606741573035
AF-Q15847-F1.csv,A,75,0.0
AF-A6NGW2-F1.csv,A,1771,0.11744776962168267
AF-Q9Y4D8-F11.csv,A,1399,0.2644746247319514
AF-Q9NWB7-F1.csv,A,428,0.13317757009345793
AF-Q96GR4-F1.csv,A,266,0.10526315789473684
AF-K7EIQ3-F1.csv,A,103,0.27184466019417475
AF-Q8WXG9-F17.csv,A,1399,0.16654753395282346
AF-P54920-F1.csv,A,294,0.030612244897959183
AF-P57679-F1.csv,A,991,0.16246215943491424
AF-Q9BUX1-F1.csv,A,221,0.1085972850678733
AF-Q03164-F12.csv,A,1399,0.7441029306647605
AF-P48741-F1.csv,A,366,0.11748633879781421
AF-Q13202-F1.csv,A,624,0.3717948717948718
AF-Q8WXH0-F21.csv,A,1399,0.16726233023588277
AF-Q8IU85-F1.csv,A,384,0.2109375
AF-Q08211-F1.csv,A,1269,0.14657210401891252
AF-Q8IVF4-F16.csv,A,1399,0.04288777698355969
AF-Q9NQG6-F1.csv,A,462,0.15800865800865802
AF-Q9UPN3-F24.csv,A,1399,0.06790564689063616
AF-Q96JK9-F1.csv,A,1137,0.5488126649076517
AF-Q68DQ2-F5.csv,A,1399,0.6904932094353109
AF-P10074-F1.csv,A,687,0.30858806404657935
AF-Q15751-F12.csv,A,1399,0.33452466047176554
AF-P49790-F1.csv,A,1474,0.6465400271370421
AF-Q03001-F31.csv,A,1399,0.059328091493924234
AF-P26599-F1.csv,A,556,0.2607913669064748
AF-Q96S97-F1.csv,A,321,0.04361370716510903
AF-Q96N77-F1.csv,A,437,0.34096109839816935
AF-O15431-F1.csv,A,189,0.19047619047619047
AF-Q9H1D0-F1.csv,A,764,0.13089005235602094
AF-Q8N9N8-F1.csv,A,164,0.18902439024390244
AF-Q9NWQ8-F1.csv,A,431,0.6357308584686775
AF-O14657-F1.csv,A,335,0.06567164179104477
AF-O15360-F1.csv,A,1454,0.09491059147180192
AF-Q9ULR0-F1.csv,A,284,0.09507042253521127
AF-Q03001-F19.csv,A,1399,0.06933523945675482
AF-Q14683-F1.csv,A,1232,0.041396103896103896
AF-Q8N0Y3-F1.csv,A,315,0.044444444444444446
AF-Q8NFP0-F1.csv,A,133,0.10526315789473684
AF-Q7Z7G8-F8.csv,A,1399,0.2494639027877055
AF-O00626-F1.csv,A,92,0.09782608695652174
AF-Q9BXR3-F1.csv,A,955,0.1968586387434555
AF-P35638-F1.csv,A,168,0.35119047619047616
AF-Q8NAU1-F1.csv,A,259,0.25096525096525096
AF-Q8IXS0-F1.csv,A,507,0.5897435897435898
AF-Q8TDM0-F1.csv,A,210,0.3380952380952381
AF-P35556-F6.csv,A,1399,0.10864903502501787
AF-Q15911-F13.csv,A,1302,0.5
AF-Q5H9M0-F1.csv,A,695,0.3697841726618705
AF-Q9NZH5-F1.csv,A,201,0.43283582089552236
AF-O14757-F1.csv,A,475,0.1936842105263158
AF-O15260-F1.csv,A,268,0.029850746268656716
AF-O00591-F1.csv,A,439,0.12072892938496584
AF-Q8N184-F1.csv,A,646,0.17027863777089783
AF-Q8WV41-F1.csv,A,573,0.19546247818499127
AF-O60494-F6.csv,A,1399,0.14081486776268765
AF-Q6WRX3-F1.csv,A,758,0.07651715039577836
AF-Q15003-F1.csv,A,740,0.30945945945945946
AF-Q14534-F1.csv,A,573,0.15706806282722513
AF-Q99986-F1.csv,A,395,0.23037974683544304
AF-Q96HS1-F1.csv,A,288,0.16319444444444445
AF-Q8NGP0-F1.csv,A,308,0.05194805194805195
AF-Q9NXC2-F1.csv,A,389,0.10539845758354756
AF-Q8IYS0-F1.csv,A,661,0.29954614220877457
AF-Q9UPN3-F18.csv,A,1399,0.06790564689063616
AF-P41273-F1.csv,A,253,0.233201581027668
AF-Q9BYR3-F1.csv,A,165,0.3696969696969697
AF-Q11128-F1.csv,A,373,0.16085790884718498
AF-Q96IU2-F1.csv,A,233,0.2832618025751073
AF-Q9UBF9-F1.csv,A,497,0.3440643863179074
AF-Q9UL54-F1.csv,A,1234,0.2568881685575365
AF-Q9UK05-F1.csv,A,428,0.24065420560747663
AF-Q6NYC8-F1.csv,A,612,0.48366013071895425
AF-Q68EA5-F1.csv,A,554,0.1967509025270758
AF-Q9H4L5-F1.csv,A,886,0.29571106094808125
AF-Q9NYQ8-F11.csv,A,1399,0.12437455325232309
AF-P08048-F1.csv,A,800,0.44875
AF-Q15631-F1.csv,A,227,0.039647577092511016
AF-Q9NR09-F16.csv,A,1399,0.21586847748391708
AF-Q14457-F1.csv,A,449,0.15367483296213807
AF-Q8WXI7-F61.csv,A,1399,0.2523230879199428
AF-P0DPK5-F1.csv,A,146,0.21232876712328766
AF-P54107-F1.csv,A,248,0.08870967741935484
AF-Q9UKQ2-F1.csv,A,774,0.2144702842377261
AF-Q8WUX2-F1.csv,A,183,0.08196721311475409
AF-Q8IVG9-F1.csv,A,23,0.0
AF-Q08881-F1.csv,A,619,0.13893376413570274
AF-P98160-F16.csv,A,1390,0.21510791366906476
AF-Q8WW22-F1.csv,A,396,0.12373737373737374
AF-Q96I45-F1.csv,A,107,0.102803738317757
AF-O15303-F1.csv,A,876,0.10273972602739725
AF-Q15486-F1.csv,A,139,0.33093525179856115
AF-Q6P2C8-F1.csv,A,310,0.0935483870967742
AF-Q8WZ42-F81.csv,A,1399,0.22516082916368835
AF-Q76I76-F1.csv,A,1422,0.5471167369901547
AF-Q14206-F1.csv,A,196,0.22959183673469388
AF-Q8TEK3-F1.csv,A,1536,0.525390625
AF-A0A0G2JN68-F1.csv,A,374,0.2914438502673797
AF-P32929-F1.csv,A,404,0.1188118811881188
AF-Q8WZ42-F95.csv,A,1399,0.135096497498213
AF-Q6ZVL6-F1.csv,A,1848,0.6071428571428571
AF-Q9UM54-F1.csv,A,1293,0.09667440061871617
AF-Q969Y0-F1.csv,A,558,0.14157706093189965
AF-Q8N350-F1.csv,A,704,0.4715909090909091
AF-Q9HCE6-F1.csv,A,1278,0.30907668231611896
AF-Q9Y4A5-F10.csv,A,1399,0.08220157255182273
AF-Q01740-F1.csv,A,531,0.10734463276836158
AF-A0A6Q8PFC9-F1.csv,A,51,0.47058823529411764
AF-Q5T7W7-F1.csv,A,515,0.19805825242718447
AF-A6NH13-F1.csv,A,147,0.6870748299319728
AF-Q00526-F1.csv,A,304,0.11842105263157894
AF-Q9H0B3-F1.csv,A,1179,0.5301102629346904
AF-O15552-F1.csv,A,329,0.06382978723404255
AF-P19525-F1.csv,A,550,0.20545454545454545
AF-P54756-F1.csv,A,1036,0.2277992277992278
AF-O14734-F1.csv,A,318,0.20754716981132076
AF-A0A9L9PXS7-F1.csv,A,28,0.4642857142857143
AF-Q8WV22-F1.csv,A,265,0.10943396226415095
AF-Q70Z35-F1.csv,A,1605,0.14392523364485982
AF-Q9UPZ3-F1.csv,A,1128,0.26152482269503546
AF-Q96PU4-F1.csv,A,801,0.18476903870162298
AF-P10646-F1.csv,A,303,0.24422442244224424
AF-Q02817-F4.csv,A,1399,0.37169406719085063
AF-Q86V48-F1.csv,A,1075,0.5041860465116279
AF-Q504U0-F1.csv,A,112,0.2767857142857143
AF-Q9NZR2-F15.csv,A,1399,0.22230164403145103
AF-O76024-F1.csv,A,889,0.12710911136107986
AF-Q13361-F1.csv,A,172,0.25
AF-Q8NHW6-F1.csv,A,88,0.10227272727272728
AF-Q6UB28-F1.csv,A,334,0.17964071856287425
AF-Q8N2G8-F1.csv,A,529,0.11909262759924386
AF-P05451-F1.csv,A,165,0.19393939393939394
AF-Q6ZR08-F1.csv,A,1399,0.09220872051465333
AF-P52306-F1.csv,A,606,0.0297029702970297
AF-P04637-F1.csv,A,392,0.2627551020408163
AF-P0DPF2-F3.csv,A,1399,0.7612580414581844
AF-Q02817-F14.csv,A,1399,0.41815582558970693
AF-Q99447-F1.csv,A,388,0.12628865979381443
AF-O43827-F1.csv,A,345,0.15942028985507245
AF-Q9NRJ2-F1.csv,A,162,0.4506172839506173
AF-Q8NH61-F1.csv,A,341,0.05278592375366569
AF-Q9BQ13-F1.csv,A,254,0.13385826771653545
AF-Q9Y2H5-F1.csv,A,1047,0.44030563514804205
AF-Q9UBU6-F1.csv,A,412,0.3762135922330097
AF-Q96FT7-F1.csv,A,538,0.22490706319702602
AF-Q13261-F1.csv,A,266,0.4398496240601504
AF-Q12756-F1.csv,A,1689,0.22794552989934871
AF-Q8WXI7-F49.csv,A,1399,0.7905646890636169
AF-Q8IWT6-F1.csv,A,809,0.10754017305315204
AF-Q9NQA5-F1.csv,A,728,0.10989010989010989
AF-Q96AQ6-F1.csv,A,730,0.4041095890410959
AF-Q13530-F1.csv,A,472,0.1059322033898305
AF-H3BMG3-F1.csv,A,64,0.203125
AF-Q96QU4-F1.csv,A,277,0.5270758122743683
AF-A0A075B6S2-F1.csv,A,119,0.15126050420168066
AF-P48595-F1.csv,A,396,0.14393939393939395
AF-P10746-F1.csv,A,264,0.10606060606060606
AF-F5H4B4-F1.csv,A,569,0.2056239015817223
AF-Q99547-F1.csv,A,159,0.10062893081761007
AF-O14921-F1.csv,A,158,0.05063291139240506
AF-O43927-F1.csv,A,108,0.12962962962962962
AF-Q15149-F13.csv,A,1399,0.12294496068620443
